LAT,LONG,NUM_CASES
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
39.953,-75.165,1
